date,time,water_level_HOBO
8/10/2022,10:16,5.58
8/10/2022,10:24,4.879
8/10/2022,10:32,4.278
8/10/2022,10:40,3.665
8/10/2022,10:48,3.161
8/10/2022,10:56,2.837
8/10/2022,11:04,2.148
8/10/2022,11:12,1.72
8/10/2022,11:20,1.252
8/10/2022,11:28,0.712
8/10/2022,11:36,0.347
8/10/2022,11:44,0.358
8/10/2022,11:52,0.329
8/10/2022,12:00,0.248
8/10/2022,12:08,0.325
8/10/2022,12:16,0.3
8/10/2022,12:24,0.299
8/10/2022,12:32,0.291
8/10/2022,12:40,0.372
8/10/2022,12:48,0.37
8/10/2022,12:56,0.304
8/10/2022,13:04,0.326
8/10/2022,13:12,0.364
8/10/2022,13:20,0.358
8/10/2022,13:28,0.383
8/10/2022,13:36,0.349
8/10/2022,13:44,0.325
8/10/2022,13:52,0.412
8/10/2022,14:00,1.285
8/10/2022,14:08,3.792
8/10/2022,14:16,5.441
8/10/2022,14:24,6.95
8/10/2022,14:32,8.226
8/10/2022,14:40,9.117
8/10/2022,14:48,10.365
8/10/2022,14:56,11.435
8/10/2022,15:04,12.287
8/10/2022,15:12,12.974
8/10/2022,15:20,13.624
8/10/2022,15:28,14.581
8/10/2022,15:36,15.418
8/10/2022,15:44,16.362
8/10/2022,15:52,17.446
8/10/2022,16:00,18.162
8/10/2022,16:08,18.958
8/10/2022,16:16,19.836
8/10/2022,16:24,20.551
8/10/2022,16:32,21.242
8/10/2022,16:40,21.783
8/10/2022,16:48,22.439
8/10/2022,16:56,23.116
8/10/2022,17:04,23.751
8/10/2022,17:12,24.325
8/10/2022,17:20,24.818
8/10/2022,17:28,25.434
8/10/2022,17:36,25.903
8/10/2022,17:44,26.206
8/10/2022,17:52,26.697
8/10/2022,18:00,27.241
8/10/2022,18:08,27.772
8/10/2022,18:16,28.208
8/10/2022,18:24,28.585
8/10/2022,18:32,28.75
8/10/2022,18:40,29.028
8/10/2022,18:48,29.167
8/10/2022,18:56,29.144
8/10/2022,19:04,28.885
8/10/2022,19:12,28.547
8/10/2022,19:20,28.298
8/10/2022,19:28,27.886
8/10/2022,19:36,27.456
8/10/2022,19:44,27.005
8/10/2022,19:52,26.626
8/10/2022,20:00,26.085
8/10/2022,20:08,25.382
8/10/2022,20:16,24.607
8/10/2022,20:24,23.789
8/10/2022,20:32,22.77
8/10/2022,20:40,21.88
8/10/2022,20:48,21.058
8/10/2022,20:56,20.096
8/10/2022,21:04,19.139
8/10/2022,21:12,18.22
8/10/2022,21:20,17.32
8/10/2022,21:28,16.398
8/10/2022,21:36,15.549
8/10/2022,21:44,14.695
8/10/2022,21:52,13.877
8/10/2022,22:00,13.035
8/10/2022,22:08,12.267
8/10/2022,22:16,11.532
8/10/2022,22:24,10.92
8/10/2022,22:32,10.129
8/10/2022,22:40,9.448
8/10/2022,22:48,8.836
8/10/2022,22:56,8.209
8/10/2022,23:04,7.76
8/10/2022,23:12,7.174
8/10/2022,23:20,6.54
8/10/2022,23:28,5.96
8/10/2022,23:36,5.394
8/10/2022,23:44,4.847
8/10/2022,23:52,4.354
8/11/2022,0:00,3.86
8/11/2022,0:08,3.343
8/11/2022,0:16,2.941
8/11/2022,0:24,2.468
8/11/2022,0:32,2.076
8/11/2022,0:40,1.675
8/11/2022,0:48,1.352
8/11/2022,0:56,0.974
8/11/2022,1:04,0.812
8/11/2022,1:12,0.525
8/11/2022,1:20,0.524
8/11/2022,1:28,0.842
8/11/2022,1:36,1.75
8/11/2022,1:44,3.461
8/11/2022,1:52,5.585
8/11/2022,2:00,7.768
8/11/2022,2:08,9.486
8/11/2022,2:16,10.889
8/11/2022,2:24,11.681
8/11/2022,2:32,12.34
8/11/2022,2:40,13.255
8/11/2022,2:48,14.286
8/11/2022,2:56,15.4
8/11/2022,3:04,16.349
8/11/2022,3:12,17.232
8/11/2022,3:20,18.232
8/11/2022,3:28,18.967
8/11/2022,3:36,19.778
8/11/2022,3:44,20.619
8/11/2022,3:52,21.303
8/11/2022,4:00,22.049
8/11/2022,4:08,22.775
8/11/2022,4:16,23.49
8/11/2022,4:24,24.154
8/11/2022,4:32,24.838
8/11/2022,4:40,25.439
8/11/2022,4:48,26.06
8/11/2022,4:56,26.586
8/11/2022,5:04,27.238
8/11/2022,5:12,27.753
8/11/2022,5:20,28.297
8/11/2022,5:28,28.878
8/11/2022,5:36,29.479
8/11/2022,5:44,29.921
8/11/2022,5:52,30.342
8/11/2022,6:00,30.657
8/11/2022,6:08,30.972
8/11/2022,6:16,31.075
8/11/2022,6:24,31.104
8/11/2022,6:32,31.084
8/11/2022,6:40,30.914
8/11/2022,6:48,30.609
8/11/2022,6:56,30.292
8/11/2022,7:04,29.861
8/11/2022,7:12,29.324
8/11/2022,7:20,28.733
8/11/2022,7:28,28.137
8/11/2022,7:36,27.44
8/11/2022,7:44,26.68
8/11/2022,7:52,25.844
8/11/2022,8:00,24.985
8/11/2022,8:08,24.08
8/11/2022,8:16,23.14
8/11/2022,8:24,22.159
8/11/2022,8:32,21.19
8/11/2022,8:40,20.151
8/11/2022,8:48,19.22
8/11/2022,8:56,18.222
8/11/2022,9:04,17.253
8/11/2022,9:12,16.368
8/11/2022,9:20,15.57
8/11/2022,9:28,14.707
8/11/2022,9:36,13.828
8/11/2022,9:44,13.055
8/11/2022,9:52,12.344
8/11/2022,10:00,11.643
8/11/2022,10:08,10.761
8/11/2022,10:16,9.888
8/11/2022,10:24,9.394
8/11/2022,10:32,8.682
8/11/2022,10:40,8.077
8/11/2022,10:48,7.302
8/11/2022,10:56,6.637
8/11/2022,11:04,6.071
8/11/2022,11:12,5.357
8/11/2022,11:20,4.764
8/11/2022,11:28,4.192
8/11/2022,11:36,3.484
8/11/2022,11:44,2.916
8/11/2022,11:52,2.347
8/11/2022,12:00,2.085
8/11/2022,12:08,1.262
8/11/2022,12:16,1.09
8/11/2022,12:24,0.045
8/11/2022,12:32,0.162
8/11/2022,12:40,0.18
8/11/2022,12:48,0.195
8/11/2022,12:56,0.155
8/11/2022,13:04,0.226
8/11/2022,13:12,0.182
8/11/2022,13:20,0.286
8/11/2022,13:28,0.299
8/11/2022,13:36,0.367
8/11/2022,13:44,0.333
8/11/2022,13:52,0.327
8/11/2022,14:00,0.379
8/11/2022,14:08,0.367
8/11/2022,14:16,0.325
8/11/2022,14:24,0.237
8/11/2022,14:32,0.118
8/11/2022,14:40,0.143
8/11/2022,14:48,1.001
8/11/2022,14:56,2.486
8/11/2022,15:04,4.351
8/11/2022,15:12,6.057
8/11/2022,15:20,7.712
8/11/2022,15:28,8.952
8/11/2022,15:36,10.059
8/11/2022,15:44,11.207
8/11/2022,15:52,12.224
8/11/2022,16:00,13.055
8/11/2022,16:08,13.854
8/11/2022,16:16,14.746
8/11/2022,16:24,15.629
8/11/2022,16:32,16.552
8/11/2022,16:40,17.659
8/11/2022,16:48,18.43
8/11/2022,16:56,19.153
8/11/2022,17:04,20.1
8/11/2022,17:12,20.806
8/11/2022,17:20,21.501
8/11/2022,17:28,22.1
8/11/2022,17:36,22.788
8/11/2022,17:44,23.407
8/11/2022,17:52,24.022
8/11/2022,18:00,24.607
8/11/2022,18:08,25.133
8/11/2022,18:16,25.721
8/11/2022,18:24,26.255
8/11/2022,18:32,26.841
8/11/2022,18:40,27.345
8/11/2022,18:48,27.805
8/11/2022,18:56,28.32
8/11/2022,19:04,28.739
8/11/2022,19:12,29.085
8/11/2022,19:20,29.315
8/11/2022,19:28,29.505
8/11/2022,19:36,29.581
8/11/2022,19:44,29.576
8/11/2022,19:52,29.44
8/11/2022,20:00,29.243
8/11/2022,20:08,28.929
8/11/2022,20:16,28.542
8/11/2022,20:24,28.061
8/11/2022,20:32,27.536
8/11/2022,20:40,26.897
8/11/2022,20:48,26.191
8/11/2022,20:56,25.438
8/11/2022,21:04,24.621
8/11/2022,21:12,23.77
8/11/2022,21:20,22.866
8/11/2022,21:28,21.954
8/11/2022,21:36,20.977
8/11/2022,21:44,19.992
8/11/2022,21:52,19.037
8/11/2022,22:00,18.057
8/11/2022,22:08,17.12
8/11/2022,22:16,16.165
8/11/2022,22:24,15.261
8/11/2022,22:32,14.387
8/11/2022,22:40,13.524
8/11/2022,22:48,12.652
8/11/2022,22:56,12.05
8/11/2022,23:04,11.25
8/11/2022,23:12,10.393
8/11/2022,23:20,9.665
8/11/2022,23:28,9.002
8/11/2022,23:36,8.392
8/11/2022,23:44,7.803
8/11/2022,23:52,7.146
8/12/2022,0:00,6.555
8/12/2022,0:08,5.974
8/12/2022,0:16,5.385
8/12/2022,0:24,4.817
8/12/2022,0:32,4.268
8/12/2022,0:40,3.633
8/12/2022,0:48,3.183
8/12/2022,0:56,2.624
8/12/2022,1:04,2.091
8/12/2022,1:12,1.71
8/12/2022,1:20,1.324
8/12/2022,1:28,0.871
8/12/2022,1:36,0.601
8/12/2022,1:44,0.082
8/12/2022,1:52,0.095
8/12/2022,2:00,0.088
8/12/2022,2:08,0.078
8/12/2022,2:16,0.055
8/12/2022,2:24,0.087
8/12/2022,2:32,0.982
8/12/2022,2:40,3.136
8/12/2022,2:48,5.996
8/12/2022,2:56,8.194
8/12/2022,3:04,9.777
8/12/2022,3:12,11.015
8/12/2022,3:20,11.729
8/12/2022,3:28,12.488
8/12/2022,3:36,13.456
8/12/2022,3:44,14.627
8/12/2022,3:52,15.807
8/12/2022,4:00,16.711
8/12/2022,4:08,17.606
8/12/2022,4:16,18.502
8/12/2022,4:24,19.314
8/12/2022,4:32,20.23
8/12/2022,4:40,21.052
8/12/2022,4:48,21.862
8/12/2022,4:56,22.631
8/12/2022,5:04,23.379
8/12/2022,5:12,24.125
8/12/2022,5:20,24.883
8/12/2022,5:28,25.514
8/12/2022,5:36,26.176
8/12/2022,5:44,26.721
8/12/2022,5:52,27.352
8/12/2022,6:00,27.982
8/12/2022,6:08,28.611
8/12/2022,6:16,29.156
8/12/2022,6:24,29.733
8/12/2022,6:32,30.31
8/12/2022,6:40,30.731
8/12/2022,6:48,31.126
8/12/2022,6:56,31.474
8/12/2022,7:04,31.666
8/12/2022,7:12,31.729
8/12/2022,7:20,31.738
8/12/2022,7:28,31.636
8/12/2022,7:36,31.369
8/12/2022,7:44,31.035
8/12/2022,7:52,30.634
8/12/2022,8:00,30.076
8/12/2022,8:08,29.51
8/12/2022,8:16,28.889
8/12/2022,8:24,28.153
8/12/2022,8:32,27.354
8/12/2022,8:40,26.547
8/12/2022,8:48,25.672
8/12/2022,8:56,24.744
8/12/2022,9:04,23.769
8/12/2022,9:12,22.707
8/12/2022,9:20,21.664
8/12/2022,9:28,20.632
8/12/2022,9:36,19.631
8/12/2022,9:44,18.653
8/12/2022,9:52,17.656
8/12/2022,10:00,16.72
8/12/2022,10:08,15.772
8/12/2022,10:16,14.865
8/12/2022,10:24,14.001
8/12/2022,10:32,13.134
8/12/2022,10:40,12.339
8/12/2022,10:48,11.698
8/12/2022,10:56,10.826
8/12/2022,11:04,10.189
8/12/2022,11:12,9.431
8/12/2022,11:20,8.753
8/12/2022,11:28,8.149
8/12/2022,11:36,7.519
8/12/2022,11:44,6.888
8/12/2022,11:52,6.234
8/12/2022,12:00,5.521
8/12/2022,12:08,5.429
8/12/2022,12:16,4.31
8/12/2022,12:24,3.694
8/12/2022,12:32,3.083
8/12/2022,12:40,2.574
8/12/2022,12:48,1.904
8/12/2022,12:56,1.333
8/12/2022,13:04,0.954
8/12/2022,13:12,0.507
8/12/2022,13:20,0.227
8/12/2022,13:28,0.221
8/12/2022,13:36,0.229
8/12/2022,13:44,0.23
8/12/2022,13:52,0.232
8/12/2022,14:00,0.243
8/12/2022,14:08,0.246
8/12/2022,14:16,0.237
8/12/2022,14:24,0.229
8/12/2022,14:32,0.23
8/12/2022,14:40,0.238
8/12/2022,14:48,0.271
8/12/2022,14:56,0.244
8/12/2022,15:04,0.237
8/12/2022,15:12,0.247
8/12/2022,15:20,0.233
8/12/2022,15:28,0.233
8/12/2022,15:36,1.397
8/12/2022,15:44,4.037
8/12/2022,15:52,5.73
8/12/2022,16:00,7.279
8/12/2022,16:08,8.647
8/12/2022,16:16,9.753
8/12/2022,16:24,10.932
8/12/2022,16:32,12.142
8/12/2022,16:40,13.171
8/12/2022,16:48,14.026
8/12/2022,16:56,15.121
8/12/2022,17:04,16.091
8/12/2022,17:12,17.006
8/12/2022,17:20,18.11
8/12/2022,17:28,18.959
8/12/2022,17:36,19.726
8/12/2022,17:44,20.75
8/12/2022,17:52,21.56
8/12/2022,18:00,22.328
8/12/2022,18:08,22.95
8/12/2022,18:16,23.569
8/12/2022,18:24,24.282
8/12/2022,18:32,25.007
8/12/2022,18:40,25.533
8/12/2022,18:48,26.145
8/12/2022,18:56,26.755
8/12/2022,19:04,27.405
8/12/2022,19:12,27.934
8/12/2022,19:20,28.493
8/12/2022,19:28,29.063
8/12/2022,19:36,29.644
8/12/2022,19:44,30.077
8/12/2022,19:52,30.517
8/12/2022,20:00,30.822
8/12/2022,20:08,31.086
8/12/2022,20:16,31.162
8/12/2022,20:24,31.185
8/12/2022,20:32,31.06
8/12/2022,20:40,30.829
8/12/2022,20:48,30.506
8/12/2022,20:56,30.117
8/12/2022,21:04,29.591
8/12/2022,21:12,29.022
8/12/2022,21:20,28.38
8/12/2022,21:28,27.656
8/12/2022,21:36,26.899
8/12/2022,21:44,26.036
8/12/2022,21:52,25.164
8/12/2022,22:00,24.223
8/12/2022,22:08,23.204
8/12/2022,22:16,22.16
8/12/2022,22:24,21.097
8/12/2022,22:32,20.035
8/12/2022,22:40,19.026
8/12/2022,22:48,18.025
8/12/2022,22:56,17.06
8/12/2022,23:04,16.126
8/12/2022,23:12,15.2
8/12/2022,23:20,14.335
8/12/2022,23:28,13.385
8/12/2022,23:36,12.626
8/12/2022,23:44,11.776
8/12/2022,23:52,10.997
8/13/2022,0:00,10.24
8/13/2022,0:08,9.62
8/13/2022,0:16,9.078
8/13/2022,0:24,8.308
8/13/2022,0:32,7.628
8/13/2022,0:40,7.02
8/13/2022,0:48,6.559
8/13/2022,0:56,5.778
8/13/2022,1:04,5.135
8/13/2022,1:12,4.608
8/13/2022,1:20,3.811
8/13/2022,1:28,3.447
8/13/2022,1:36,2.788
8/13/2022,1:44,2.264
8/13/2022,1:52,1.779
8/13/2022,2:00,1.301
8/13/2022,2:08,0.796
8/13/2022,2:16,0.42
8/13/2022,2:24,0.014
8/13/2022,2:32,-0.003
8/13/2022,2:40,-0.001
8/13/2022,2:48,0.002
8/13/2022,2:56,-0.017
8/13/2022,3:04,-0.025
8/13/2022,3:12,-0.023
8/13/2022,3:20,-0.011
8/13/2022,3:28,1.889
8/13/2022,3:36,5.251
8/13/2022,3:44,7.734
8/13/2022,3:52,9.335
8/13/2022,4:00,10.807
8/13/2022,4:08,11.693
8/13/2022,4:16,12.473
8/13/2022,4:24,13.423
8/13/2022,4:32,14.654
8/13/2022,4:40,15.888
8/13/2022,4:48,16.888
8/13/2022,4:56,17.749
8/13/2022,5:04,18.656
8/13/2022,5:12,19.487
8/13/2022,5:20,20.455
8/13/2022,5:28,21.37
8/13/2022,5:36,22.211
8/13/2022,5:44,22.998
8/13/2022,5:52,23.765
8/13/2022,6:00,24.544
8/13/2022,6:08,25.307
8/13/2022,6:16,25.993
8/13/2022,6:24,26.634
8/13/2022,6:32,27.202
8/13/2022,6:40,27.896
8/13/2022,6:48,28.58
8/13/2022,6:56,29.179
8/13/2022,7:04,29.755
8/13/2022,7:12,30.405
8/13/2022,7:20,30.991
8/13/2022,7:28,31.473
8/13/2022,7:36,31.886
8/13/2022,7:44,32.237
8/13/2022,7:52,32.447
8/13/2022,8:00,32.51
8/13/2022,8:08,32.528
8/13/2022,8:16,32.412
8/13/2022,8:24,32.181
8/13/2022,8:32,31.836
8/13/2022,8:40,31.384
8/13/2022,8:48,30.848
8/13/2022,8:56,30.26
8/13/2022,9:04,29.626
8/13/2022,9:12,28.891
8/13/2022,9:20,28.093
8/13/2022,9:28,27.209
8/13/2022,9:36,26.307
8/13/2022,9:44,25.405
8/13/2022,9:52,24.465
8/13/2022,10:00,23.412
8/13/2022,10:08,22.343
8/13/2022,10:16,21.288
8/13/2022,10:24,20.268
8/13/2022,10:32,19.241
8/13/2022,10:40,18.211
8/13/2022,10:48,17.264
8/13/2022,10:56,16.292
8/13/2022,11:04,15.35
8/13/2022,11:12,14.46
8/13/2022,11:20,13.568
8/13/2022,11:28,12.678
8/13/2022,11:36,11.9
8/13/2022,11:44,11.193
8/13/2022,11:52,10.441
8/13/2022,12:00,9.682
8/13/2022,12:08,8.849
8/13/2022,12:16,8.245
8/13/2022,12:24,8.004
8/13/2022,12:32,7.577
8/13/2022,12:40,6.442
8/13/2022,12:48,5.796
8/13/2022,12:56,5.031
8/13/2022,13:04,4.581
8/13/2022,13:12,3.854
8/13/2022,13:20,3.209
8/13/2022,13:28,2.536
8/13/2022,13:36,2.517
8/13/2022,13:44,1.452
8/13/2022,13:52,1.022
8/13/2022,14:00,0.49
8/13/2022,14:08,0.021
8/13/2022,14:16,0.031
8/13/2022,14:24,0.041
8/13/2022,14:32,0.016
8/13/2022,14:40,-0.012
8/13/2022,14:48,0.005
8/13/2022,14:56,0.003
8/13/2022,15:04,-0.013
8/13/2022,15:12,-0.006
8/13/2022,15:20,0.008
8/13/2022,15:28,-0.011
8/13/2022,15:36,0.015
8/13/2022,15:44,0.123
8/13/2022,15:52,0.121
8/13/2022,16:00,0.139
8/13/2022,16:08,0.147
8/13/2022,16:16,1.356
8/13/2022,16:24,4.119
8/13/2022,16:32,5.981
8/13/2022,16:40,7.524
8/13/2022,16:48,8.949
8/13/2022,16:56,10.288
8/13/2022,17:04,11.388
8/13/2022,17:12,12.528
8/13/2022,17:20,13.582
8/13/2022,17:28,14.584
8/13/2022,17:36,15.73
8/13/2022,17:44,16.651
8/13/2022,17:52,17.719
8/13/2022,18:00,18.709
8/13/2022,18:08,19.425
8/13/2022,18:16,20.382
8/13/2022,18:24,21.394
8/13/2022,18:32,22.164
8/13/2022,18:40,22.898
8/13/2022,18:48,23.551
8/13/2022,18:56,24.296
8/13/2022,19:04,25.02
8/13/2022,19:12,25.654
8/13/2022,19:20,26.211
8/13/2022,19:28,26.841
8/13/2022,19:36,27.515
8/13/2022,19:44,28.155
8/13/2022,19:52,28.757
8/13/2022,20:00,29.366
8/13/2022,20:08,29.976
8/13/2022,20:16,30.543
8/13/2022,20:24,31.017
8/13/2022,20:32,31.397
8/13/2022,20:40,31.733
8/13/2022,20:48,31.934
8/13/2022,20:56,31.987
8/13/2022,21:04,31.934
8/13/2022,21:12,31.831
8/13/2022,21:20,31.592
8/13/2022,21:28,31.225
8/13/2022,21:36,30.762
8/13/2022,21:44,30.228
8/13/2022,21:52,29.653
8/13/2022,22:00,28.972
8/13/2022,22:08,28.246
8/13/2022,22:16,27.48
8/13/2022,22:24,26.575
8/13/2022,22:32,25.693
8/13/2022,22:40,24.726
8/13/2022,22:48,23.698
8/13/2022,22:56,22.625
8/13/2022,23:04,21.532
8/13/2022,23:12,20.459
8/13/2022,23:20,19.428
8/13/2022,23:28,18.42
8/13/2022,23:36,17.431
8/13/2022,23:44,16.52
8/13/2022,23:52,15.54
8/14/2022,0:00,14.624
8/14/2022,0:08,13.763
8/14/2022,0:16,12.934
8/14/2022,0:24,12.045
8/14/2022,0:32,11.341
8/14/2022,0:40,10.594
8/14/2022,0:48,9.846
8/14/2022,0:56,9.197
8/14/2022,1:04,8.581
8/14/2022,1:12,7.857
8/14/2022,1:20,7.245
8/14/2022,1:28,6.616
8/14/2022,1:36,5.994
8/14/2022,1:44,5.398
8/14/2022,1:52,4.801
8/14/2022,2:00,4.219
8/14/2022,2:08,3.515
8/14/2022,2:16,2.932
8/14/2022,2:24,2.46
8/14/2022,2:32,2.226
8/14/2022,2:40,1.395
8/14/2022,2:48,0.964
8/14/2022,2:56,0.455
8/14/2022,3:04,0.064
8/14/2022,3:12,0.006
8/14/2022,3:20,0.01
8/14/2022,3:28,0.027
8/14/2022,3:36,0.026
8/14/2022,3:44,0.027
8/14/2022,3:52,0.021
8/14/2022,4:00,0.029
8/14/2022,4:08,0.014
8/14/2022,4:16,1.374
8/14/2022,4:24,4.6
8/14/2022,4:32,7.157
8/14/2022,4:40,8.865
8/14/2022,4:48,10.247
8/14/2022,4:56,11.396
8/14/2022,5:04,12.164
8/14/2022,5:12,13.037
8/14/2022,5:20,14.231
8/14/2022,5:28,15.527
8/14/2022,5:36,16.559
8/14/2022,5:44,17.484
8/14/2022,5:52,18.389
8/14/2022,6:00,19.176
8/14/2022,6:08,20.092
8/14/2022,6:16,21.154
8/14/2022,6:24,21.995
8/14/2022,6:32,22.764
8/14/2022,6:40,23.51
8/14/2022,6:48,24.33
8/14/2022,6:56,25.057
8/14/2022,7:04,25.731
8/14/2022,7:12,26.386
8/14/2022,7:20,26.985
8/14/2022,7:28,27.649
8/14/2022,7:36,28.354
8/14/2022,7:44,28.942
8/14/2022,7:52,29.56
8/14/2022,8:00,30.193
8/14/2022,8:08,30.836
8/14/2022,8:16,31.308
8/14/2022,8:24,31.738
8/14/2022,8:32,32.108
8/14/2022,8:40,32.338
8/14/2022,8:48,32.41
8/14/2022,8:56,32.417
8/14/2022,9:04,32.321
8/14/2022,9:12,32.089
8/14/2022,9:20,31.719
8/14/2022,9:28,31.296
8/14/2022,9:36,30.761
8/14/2022,9:44,30.173
8/14/2022,9:52,29.511
8/14/2022,10:00,28.75
8/14/2022,10:08,27.962
8/14/2022,10:16,27.134
8/14/2022,10:24,26.224
8/14/2022,10:32,25.146
8/14/2022,10:40,24.149
8/14/2022,10:48,23.157
8/14/2022,10:56,21.981
8/14/2022,11:04,21.023
8/14/2022,11:12,20.01
8/14/2022,11:20,19.064
8/14/2022,11:28,18.062
8/14/2022,11:36,17.133
8/14/2022,11:44,16.182
8/14/2022,11:52,15.254
8/14/2022,12:00,14.404
8/14/2022,12:08,13.563
8/14/2022,12:16,12.654
8/14/2022,12:24,11.943
8/14/2022,12:32,11.01
8/14/2022,12:40,10.132
8/14/2022,12:48,9.923
8/14/2022,12:56,8.782
8/14/2022,13:04,7.98
8/14/2022,13:12,7.571
8/14/2022,13:20,6.921
8/14/2022,13:28,6.305
8/14/2022,13:36,5.505
8/14/2022,13:44,5.25
8/14/2022,13:52,4.575
8/14/2022,14:00,3.906
8/14/2022,14:08,3.181
8/14/2022,14:16,2.558
8/14/2022,14:24,2.013
8/14/2022,14:32,1.393
8/14/2022,14:40,0.755
8/14/2022,14:48,0.337
8/14/2022,14:56,0.003
8/14/2022,15:04,0.046
8/14/2022,15:12,0.116
8/14/2022,15:20,0.164
8/14/2022,15:28,0.223
8/14/2022,15:36,0.257
8/14/2022,15:44,0.26
8/14/2022,15:52,0.239
8/14/2022,16:00,0.193
8/14/2022,16:08,0.207
8/14/2022,16:16,0.162
8/14/2022,16:24,0.183
8/14/2022,16:32,0.172
8/14/2022,16:40,0.163
8/14/2022,16:48,1.513
8/14/2022,16:56,2.512
8/14/2022,17:04,4.829
8/14/2022,17:12,6.554
8/14/2022,17:20,8.053
8/14/2022,17:28,9.328
8/14/2022,17:36,10.521
8/14/2022,17:44,11.588
8/14/2022,17:52,12.691
8/14/2022,18:00,13.673
8/14/2022,18:08,14.759
8/14/2022,18:16,15.939
8/14/2022,18:24,16.88
8/14/2022,18:32,17.928
8/14/2022,18:40,18.736
8/14/2022,18:48,19.517
8/14/2022,18:56,20.6
8/14/2022,19:04,21.484
8/14/2022,19:12,22.255
8/14/2022,19:20,22.971
8/14/2022,19:28,23.705
8/14/2022,19:36,24.441
8/14/2022,19:44,25.147
8/14/2022,19:52,25.736
8/14/2022,20:00,26.403
8/14/2022,20:08,27.091
8/14/2022,20:16,27.872
8/14/2022,20:24,28.463
8/14/2022,20:32,29.106
8/14/2022,20:40,29.706
8/14/2022,20:48,30.324
8/14/2022,20:56,30.849
8/14/2022,21:04,31.245
8/14/2022,21:12,31.621
8/14/2022,21:20,31.851
8/14/2022,21:28,31.989
8/14/2022,21:36,32.065
8/14/2022,21:44,31.991
8/14/2022,21:52,31.835
8/14/2022,22:00,31.551
8/14/2022,22:08,31.163
8/14/2022,22:16,30.69
8/14/2022,22:24,30.133
8/14/2022,22:32,29.537
8/14/2022,22:40,28.842
8/14/2022,22:48,28.075
8/14/2022,22:56,27.274
8/14/2022,23:04,26.403
8/14/2022,23:12,25.458
8/14/2022,23:20,24.489
8/14/2022,23:28,23.462
8/14/2022,23:36,22.391
8/14/2022,23:44,21.307
8/14/2022,23:52,20.227
8/15/2022,0:00,19.366
8/15/2022,0:08,18.208
8/15/2022,0:16,17.228
8/15/2022,0:24,16.302
8/15/2022,0:32,15.367
8/15/2022,0:40,14.473
8/15/2022,0:48,13.599
8/15/2022,0:56,12.745
8/15/2022,1:04,12
8/15/2022,1:12,11.243
8/15/2022,1:20,10.505
8/15/2022,1:28,9.786
8/15/2022,1:36,9.115
8/15/2022,1:44,8.564
8/15/2022,1:52,7.943
8/15/2022,2:00,7.204
8/15/2022,2:08,6.731
8/15/2022,2:16,5.95
8/15/2022,2:24,5.297
8/15/2022,2:32,4.729
8/15/2022,2:40,4.212
8/15/2022,2:48,3.477
8/15/2022,2:56,2.941
8/15/2022,3:04,2.021
8/15/2022,3:12,1.851
8/15/2022,3:20,1.125
8/15/2022,3:28,0.897
8/15/2022,3:36,0.313
8/15/2022,3:44,0.009
8/15/2022,3:52,-0.005
8/15/2022,4:00,-0.003
8/15/2022,4:08,-0.011
8/15/2022,4:16,0.002
8/15/2022,4:24,-0.009
8/15/2022,4:32,-0.001
8/15/2022,4:40,-0.001
8/15/2022,4:48,0.012
8/15/2022,4:56,0.011
8/15/2022,5:04,2.71
8/15/2022,5:12,5.279
8/15/2022,5:20,7.456
8/15/2022,5:28,8.931
8/15/2022,5:36,10.271
8/15/2022,5:44,11.232
8/15/2022,5:52,11.98
8/15/2022,6:00,13.045
8/15/2022,6:08,14.201
8/15/2022,6:16,15.338
8/15/2022,6:24,16.434
8/15/2022,6:32,17.329
8/15/2022,6:40,18.149
8/15/2022,6:48,18.947
8/15/2022,6:56,19.874
8/15/2022,7:04,20.839
8/15/2022,7:12,21.7
8/15/2022,7:20,22.364
8/15/2022,7:28,23.11
8/15/2022,7:36,23.908
8/15/2022,7:44,24.528
8/15/2022,7:52,25.219
8/15/2022,8:00,25.785
8/15/2022,8:08,26.362
8/15/2022,8:16,26.915
8/15/2022,8:24,27.651
8/15/2022,8:32,28.193
8/15/2022,8:40,28.721
8/15/2022,8:48,29.299
8/15/2022,8:56,29.922
8/15/2022,9:04,30.331
8/15/2022,9:12,30.642
8/15/2022,9:20,31.001
8/15/2022,9:28,31.204
8/15/2022,9:36,31.203
8/15/2022,9:44,31.216
8/15/2022,9:52,31.106
8/15/2022,10:00,30.781
8/15/2022,10:08,30.413
8/15/2022,10:16,29.995
8/15/2022,10:24,29.47
8/15/2022,10:32,28.874
8/15/2022,10:40,28.232
8/15/2022,10:48,27.526
8/15/2022,10:56,26.735
8/15/2022,11:04,25.883
8/15/2022,11:12,24.997
8/15/2022,11:20,24.072
8/15/2022,11:28,23.083
8/15/2022,11:36,22.04
8/15/2022,11:44,21.02
8/15/2022,11:52,19.947
8/15/2022,12:00,18.965
8/15/2022,12:08,18.002
8/15/2022,12:16,16.971
8/15/2022,12:24,16.009
8/15/2022,12:32,15.032
8/15/2022,12:40,14.137
8/15/2022,12:48,13.34
8/15/2022,12:56,12.559
8/15/2022,13:04,11.785
8/15/2022,13:12,10.971
8/15/2022,13:20,10.332
8/15/2022,13:28,9.639
8/15/2022,13:36,8.971
8/15/2022,13:44,8.389
8/15/2022,13:52,7.767
8/15/2022,14:00,7.089
8/15/2022,14:08,6.521
8/15/2022,14:16,5.87
